ObjectNumber,ImageHighRes,ImageLowRes,ImageThumb,Title,Description,CollectionType,Subject,WorkMaker,WorkMedium,WorkDateEarliest,WorkDateLatest,ProductionPlace,OnPOD,PrimaryOrSecondaryImage
1949P24,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1949P24-view2.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1949P24-view2.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,"Portrait Of The Artists Family, A Playful Scene",,Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works), Portraits",Mark Gertler (Artist),Oil On Canvas,1910,1911,,,Primary
1949P27,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1949P27.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1949P27.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,Portrait of Oliver Cromwell (1599-1658),,Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works), Portraits",Peter Lely (Artist),Oil On Canvas,1653,1654,,,Primary
1949P28,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1949P28-view2.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1949P28-view2.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,Tivoli - The Villa Of Maecenas,There Are Several Versions Of This Subject,Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works), Landscapes (Representations)",Richard Wilson (Artist),Oil On Canvas,1767,1767,,,Primary
1949P32,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1949P32-view2.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1949P32-view2.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,Woman Holding a Flower,,Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works), Portraits",Gwen John,Oil On Canvas,1908,1922,,,Primary
1949P34,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1949P34.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1949P34.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,"Noctes Ambrosionae , Gallery Of The Old Mogul",,Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works)",Walter Richard Sickert (Artist),Oil On Canvas,1906,1907,,,Primary
1949P36,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1949P36-adjusted-cleanedandundarkened.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1949P36-adjusted-cleanedandundarkened.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,The Arrival of the Earl of Manchester in Venice,,Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works)",Luca Carlevaris (Artist),Oil On Canvas,1707,1710,,Yes,Primary
1949P4,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1949P4.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1949P4.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,"The Grand Canal, Venice",,Fine Art Prints and Drawings,"Watercolours (Paintings), Paintings (Visual Works)",James Holland (Artist),Watercolour And Bodycolour Over Charcoal On Paper,1844,1844,,,Primary
1949P6,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1949P6.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1949P6.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,Quest for the Holy Grail - Study for The Attainment,"Quest for the Holy Grail - Study for The Attainment - Tapestry Design. A Horizontal Composition Featuring Two Knights On The Far Left, One Kneeling, Arms Stretched Out, Hands Cupped. Three Angels Stand In The Middle Of A Landscape, Two Holding Candles, The Third Holding A Plate And A Lance. Sir Galahad Is To The Right, Kneeling Before An Open Door To A Chapel, Where The Holy Grail Rests On A Altar, As Three Additional Angels Kneel On The Far Right, Facing Left.",Fine Art Prints and Drawings,"Design Drawings, Tapestries, Pre-Raphaelite",Edward Burne-Jones (Artist),Watercolour And Bodycolour On Buff Paper,1891,1894,,Yes,Primary
1949P7,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1949P7.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1949P7.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,The Angel Appearing to the Shepherds,,Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works)","Master of the Annunciation to the Shepherds (Artist)
Diego Velazquez (Previously attributed to)
Bartolomeo Passante (Previously attributed to)",Oil On Canvas,1600,1650,,Yes,Primary
1950P10,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1950P10.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1950P10.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,The Way Through the Wood,,Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works)",John Crome (Artist),Oil On Panel,1812,1813,,,Primary
1950P13,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1950P13.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1950P13.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,Landscape with a Church,,Fine Art Prints and Drawings,"Drawings (Visual Works), Landscapes (Representations)",Peter Lely (Artist),Pencil With Pink And Grey Wash On White Laid Paper,1640,1643,,,Primary
1950P15,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1950P15.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1950P15.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,Travelling Tinkers,,Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works)",William Shayer The Elder (Artist),Oil On Canvas,1820,1870,,,Primary
1950P22,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1950P22.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1950P22.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,The Delivery of Israel Out of Egypt,,Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works)","Samuel Colman (Artist)
John Martin (Previously attributed to)
Francis Danby (Previously attributed to)
Washington Allston (Previously attributed to)",Oil On Canvas,1820,1840,,Yes,Primary
1950P23,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1950P23.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1950P23.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,"Le Pont Boieldieu, Rouen, Soleil Couchant [The Pont Boieldieu at Sunset]",,Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works)",Camille Pissarro (Artist),Oil On Canvas,1896,1896,,Yes,Primary
1950P30,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1950P30.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1950P30.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,Marriage à la Mode - Plate I,The First In A Series Of Six Plates Entitled 'Marriage à la Mode' By Various Engravers After Hogarth.,Fine Art Prints and Drawings,Prints (Visual Works),"William Hogarth (After)
G Scotin (Engraver)",Engraving On Paper,1745,1745,,,Primary
1950P30,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1950P30_view2.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1950P30_view2.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,Marriage à la Mode - Plate I,The First In A Series Of Six Plates Entitled 'Marriage à la Mode' By Various Engravers After Hogarth. (Detail),Fine Art Prints and Drawings,Prints (Visual Works),"William Hogarth (After)
G Scotin (Engraver)",Engraving On Paper,1745,1745,,,Secondary
1950P30,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1950P30_view3.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1950P30_view3.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,Marriage à la Mode - Plate I,The First In A Series Of Six Plates Entitled 'Marriage à la Mode' By Various Engravers After Hogarth. (Detail),Fine Art Prints and Drawings,Prints (Visual Works),"William Hogarth (After)
G Scotin (Engraver)",Engraving On Paper,1745,1745,,,Secondary
1950P30,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1950P30_view4.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1950P30_view4.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,Marriage à la Mode - Plate I,The First In A Series Of Six Plates Entitled 'Marriage à la Mode' By Various Engravers After Hogarth. (Detail),Fine Art Prints and Drawings,Prints (Visual Works),"William Hogarth (After)
G Scotin (Engraver)",Engraving On Paper,1745,1745,,,Secondary
1950P31,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1950P31.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1950P31.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,Marriage à la Mode - Plate II,The Second In A Series Of Six Plates Entitled 'Marriage à la Mode' By Various Engravers After Hogarth.,Fine Art Prints and Drawings,Prints (Visual Works),"William Hogarth (After)
Bernard Baron (Engraver)",Engraving On Paper,1745,1745,,,Primary
1950P31,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1950P31_view2.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1950P31_view2.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,Marriage à la Mode - Plate II,The Second In A Series Of Six Plates Entitled 'Marriage à la Mode' By Various Engravers After Hogarth. (Detail),Fine Art Prints and Drawings,Prints (Visual Works),"William Hogarth (After)
Bernard Baron (Engraver)",Engraving On Paper,1745,1745,,,Secondary
1950P31,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1950P31_view3.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1950P31_view3.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,Marriage à la Mode - Plate II,The Second In A Series Of Six Plates Entitled 'Marriage à la Mode' By Various Engravers After Hogarth. (Detail),Fine Art Prints and Drawings,Prints (Visual Works),"William Hogarth (After)
Bernard Baron (Engraver)",Engraving On Paper,1745,1745,,,Secondary
1950P31,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1950P31_view4.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1950P31_view4.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,Marriage à la Mode - Plate II,The Second In A Series Of Six Plates Entitled 'Marriage à la Mode' By Various Engravers After Hogarth. (Detail),Fine Art Prints and Drawings,Prints (Visual Works),"William Hogarth (After)
Bernard Baron (Engraver)",Engraving On Paper,1745,1745,,,Secondary
1950P32,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1950P32.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1950P32.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,Marriage à la Mode - Plate III,The Third In A Series Of Six Plates Entitled 'Marriage à la Mode' By Various Engravers After Hogarth.,Fine Art Prints and Drawings,Prints (Visual Works),"William Hogarth (After)
Bernard Baron (Engraver)",Engraving On Paper,1745,1745,,,Primary
1950P32,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1950P32_view2.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1950P32_view2.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,Marriage à la Mode - Plate III,The Third In A Series Of Six Plates Entitled 'Marriage à la Mode' By Various Engravers After Hogarth. (Detail),Fine Art Prints and Drawings,Prints (Visual Works),"William Hogarth (After)
Bernard Baron (Engraver)",Engraving On Paper,1745,1745,,,Secondary
1950P32,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1950P32_view3.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1950P32_view3.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,Marriage à la Mode - Plate III,The Third In A Series Of Six Plates Entitled 'Marriage à la Mode' By Various Engravers After Hogarth. (Detail),Fine Art Prints and Drawings,Prints (Visual Works),"William Hogarth (After)
Bernard Baron (Engraver)",Engraving On Paper,1745,1745,,,Secondary
1950P32,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1950P32_view4.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1950P32_view4.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,Marriage à la Mode - Plate III,The Third In A Series Of Six Plates Entitled 'Marriage à la Mode' By Various Engravers After Hogarth. (Detail),Fine Art Prints and Drawings,Prints (Visual Works),"William Hogarth (After)
Bernard Baron (Engraver)",Engraving On Paper,1745,1745,,,Secondary
1950P33,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1950P33.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1950P33.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,Marriage à la Mode - Plate IV,The Fourth In A Series Of Six Plates Entitled 'Marriage à la Mode' By Various Engravers After Hogarth.,Fine Art Prints and Drawings,Prints (Visual Works),"William Hogarth (After)
Simon F Ravenet (Engraver)",Engraving On Paper,1745,1745,,,Primary
1950P33,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1950P33_view2.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1950P33_view2.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,Marriage à la Mode - Plate IV,The Fourth In A Series Of Six Plates Entitled 'Marriage à la Mode' By Various Engravers After Hogarth. (Detail),Fine Art Prints and Drawings,Prints (Visual Works),"William Hogarth (After)
Simon F Ravenet (Engraver)",Engraving On Paper,1745,1745,,,Secondary
1950P33,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1950P33_view3.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1950P33_view3.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,Marriage à la Mode - Plate IV,The Fourth In A Series Of Six Plates Entitled 'Marriage à la Mode' By Various Engravers After Hogarth. (Detail),Fine Art Prints and Drawings,Prints (Visual Works),"William Hogarth (After)
Simon F Ravenet (Engraver)",Engraving On Paper,1745,1745,,,Secondary
1950P33,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1950P33_view4.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1950P33_view4.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,Marriage à la Mode - Plate IV,The Fourth In A Series Of Six Plates Entitled 'Marriage à la Mode' By Various Engravers After Hogarth. (Detail),Fine Art Prints and Drawings,Prints (Visual Works),"William Hogarth (After)
Simon F Ravenet (Engraver)",Engraving On Paper,1745,1745,,,Secondary
1950P34,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1950P34.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1950P34.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,Marriage à la Mode - Plate V,The Fifth In A Series Of Six Plates Entitled 'Marriage à la Mode' By Various Engravers After Hogarth.,Fine Art Prints and Drawings,Prints (Visual Works),"William Hogarth (After)
Simon F Ravenet (Engraver)",Engraving On Paper,1745,1745,,,Primary
1950P34,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1950P34_view2.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1950P34_view2.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,Marriage à la Mode - Plate V,The Fifth In A Series Of Six Plates Entitled 'Marriage à la Mode' By Various Engravers After Hogarth. (Detail),Fine Art Prints and Drawings,Prints (Visual Works),"William Hogarth (After)
Simon F Ravenet (Engraver)",Engraving On Paper,1745,1745,,,Secondary
1950P34,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1950P34_view3.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1950P34_view3.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,Marriage à la Mode - Plate V,The Fifth In A Series Of Six Plates Entitled 'Marriage à la Mode' By Various Engravers After Hogarth. (Detail),Fine Art Prints and Drawings,Prints (Visual Works),"William Hogarth (After)
Simon F Ravenet (Engraver)",Engraving On Paper,1745,1745,,,Secondary
1950P34,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1950P34_view4.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1950P34_view4.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,Marriage à la Mode - Plate V,The Fifth In A Series Of Six Plates Entitled 'Marriage à la Mode' By Various Engravers After Hogarth. (Detail),Fine Art Prints and Drawings,Prints (Visual Works),"William Hogarth (After)
Simon F Ravenet (Engraver)",Engraving On Paper,1745,1745,,,Secondary
1950P35,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1950P35.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1950P35.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,Marriage à la Mode - Plate VI,The Sixth In A Series Of Six Plates Entitled 'Marriage à la Mode' By Various Engravers After Hogarth.,Fine Art Prints and Drawings,Prints (Visual Works),"William Hogarth (After)
G Scotin (Engraver)",Engraving On Paper,1745,1745,,,Primary
1950P35,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1950P35_view2.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1950P35_view2.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,Marriage à la Mode - Plate VI,The Sixth In A Series Of Six Plates Entitled 'Marriage à la Mode' By Various Engravers After Hogarth. (Detail),Fine Art Prints and Drawings,Prints (Visual Works),"William Hogarth (After)
G Scotin (Engraver)",Engraving On Paper,1745,1745,,,Secondary
1950P35,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1950P35_view3.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1950P35_view3.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,Marriage à la Mode - Plate VI,The Sixth In A Series Of Six Plates Entitled 'Marriage à la Mode' By Various Engravers After Hogarth. (Detail),Fine Art Prints and Drawings,Prints (Visual Works),"William Hogarth (After)
G Scotin (Engraver)",Engraving On Paper,1745,1745,,,Secondary
1950P35,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1950P35_view4.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1950P35_view4.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,Marriage à la Mode - Plate VI,The Sixth In A Series Of Six Plates Entitled 'Marriage à la Mode' By Various Engravers After Hogarth. (Detail),Fine Art Prints and Drawings,Prints (Visual Works),"William Hogarth (After)
G Scotin (Engraver)",Engraving On Paper,1745,1745,,,Secondary
1950P35,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1950P35_view5.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1950P35_view5.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,Marriage à la Mode - Plate VI,The Sixth In A Series Of Six Plates Entitled 'Marriage à la Mode' By Various Engravers After Hogarth. (Detail),Fine Art Prints and Drawings,Prints (Visual Works),"William Hogarth (After)
G Scotin (Engraver)",Engraving On Paper,1745,1745,,,Secondary
1950P9,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1950P9.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1950P9.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,Head Of A Bearded Man,Artist Known As 'Il Marescalo'.,Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works)",Giovanni Buonconsiglio,Oil On Panel,1495,1537,,,Primary
1951P1,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1951P1.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1951P1.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,,Two Studies of a Young Woman Reading - for the Last Chapter,Fine Art Prints and Drawings,Drawings (Visual Works),Robert Braithwaite Martineau (Artist),Pencil On Paper,1846,1869,,,Primary
1951P104,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1951P104.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1951P104.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,Classical Landscape,"Body Of Water In The Distance Centre-left, Framed By A Tree On The Left And Rocky Hills, Mountains And Vegetation On The Right. In The Left Foreground Are Two Figures, One Lying Down. In The Centre Midground, A Figure Riding A Horse Travels On A Path Up A Hill. Buildings Can Be Seen In The Distance On The Right, Further Up The Hill.",Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works), Landscapes (Representations)",Gaspard Dughet (Artist),Oil On Canvas,1660,1670,,,Primary
1951P105,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1951P105.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1951P105.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,The Hat Shop,,Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works)",Henry Tonks (Artist),Oil On Canvas,1892,1892,,Yes,Primary
1951P109,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1951P109.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1951P109.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,Portrait Of Sir Edward Thomason ( 1769-1849 ),Sir William Thomason The Birmingham Manufacturer Is Here Shown Wearing The Eight Decorations Awarded Him By Foreign Governments,Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works), Portraits",Samuel Colman (Artist),Oil On Canvas,1840,1849,,,Primary
1951P117,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1951P117.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1951P117.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,,Sketchbook G - Bound Sketchbook With Pencil And Watercolour Sketches,Fine Art Prints and Drawings,Sketchbook,John Russell (Artist),Pencil And Watercolour Washes On Paper Bound In Vellum,1783,1785,,,Primary
1951P117,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1951P117-pages17AND18.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1951P117-pages17AND18.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,,Sketchbook G - Bound Sketchbook With Pencil And Watercolour Sketches,Fine Art Prints and Drawings,"Sketchbook, Drawings (Visual Works)",John Russell (Artist),Pencil And Watercolour Washes On Paper Bound In Vellum,1783,1785,,,Secondary
1951P119,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1951P119_4.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1951P119_4.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,,Sketchbook,Fine Art Prints and Drawings,"Drawings (Visual Works), Sketchbooks",John Russell (Artist),"Pencil,pen and Ink & Watercolour",1803,1803,,,Primary
1951P124,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1951P124.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1951P124.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,Portrait of a Woman,Only Canvas Certainly Signed By Dobson,Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works), Portraits",William Dobson (Artist),Oil On Canvas,1645,1645,,,Primary
1951P126,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1951P126.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1951P126.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,The Mouth Of An Estuary,,Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works), Landscapes (Representations)",George Lambert (Artist),Oil On Canvas,1750,1760,,,Primary
1951P127,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1951P127.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1951P127.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,The Sea at Etretat,,Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works), Landscapes (Representations)",Johann Barthold Jongkind (Artist),Oil On Canvas,1853,1853,,Yes,Primary
1951P128,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1951P128-cropped.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1951P128-cropped.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,Portrait of Peter du Cane (1741-1823),,Fine Art Paintings and Sculpture,"Paintings (Visual Works), Portraits","Anton von Maron (Artist)
Pompeo Batoni (Previously attributed to)",Oil,1763,1763,,Yes,Primary
1951P3,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1951P3.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1951P3.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,,Drapery Study for the Daughter of Herodias,Fine Art Prints and Drawings,Drawings (Visual Works),Joseph Edward Southall (Artist),Black And White Chalk With Dark Pink Wash On Paper,1904,1904,,,Primary
1951P3,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1951P3-view2.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1951P3-view2.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,,Drapery Study for the Daughter of Herodias (Detail),Fine Art Prints and Drawings,Drawings (Visual Works),Joseph Edward Southall (Artist),Black And White Chalk With Dark Pink Wash On Paper,1904,1904,,,Secondary
1951P3,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1951P3-view3.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1951P3-view3.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,,Drapery Study for the Daughter of Herodias  (Detail),Fine Art Prints and Drawings,Drawings (Visual Works),Joseph Edward Southall (Artist),Black And White Chalk With Dark Pink Wash On Paper,1904,1904,,,Secondary
